Round,Winning Number,Winning Color,Red Bet Win,Black Bet Win,Even Bet Win,Odd Bet Win,Zero Bet Win
8252,17,Black,0,1,0,1,0
8253,20,Black,0,1,1,0,0
8254,31,Black,0,1,0,1,0
8255,20,Black,0,1,1,0,0
8256,3,Red,1,0,0,1,0
8257,26,Black,0,1,1,0,0
8258,18,Red,1,0,1,0,0
8259,21,Red,1,0,0,1,0
8260,22,Black,0,1,1,0,0
8261,21,Red,1,0,0,1,0
8262,9,Red,1,0,0,1,0
8263,16,Red,1,0,1,0,0
8264,11,Black,0,1,0,1,0
8265,20,Black,0,1,1,0,0
8266,29,Black,0,1,0,1,0
8267,30,Red,1,0,1,0,0
8268,27,Red,1,0,0,1,0
8269,28,Black,0,1,1,0,0
8270,13,Black,0,1,0,1,0
8271,7,Red,1,0,0,1,0
8272,8,Black,0,1,1,0,0
8273,8,Black,0,1,1,0,0
8274,20,Black,0,1,1,0,0
8275,15,Black,0,1,0,1,0
8276,19,Red,1,0,0,1,0
8277,3,Red,1,0,0,1,0
8278,9,Red,1,0,0,1,0
8279,17,Black,0,1,0,1,0
8280,33,Black,0,1,0,1,0
8281,26,Black,0,1,1,0,0
8282,31,Black,0,1,0,1,0
8283,9,Red,1,0,0,1,0
8284,34,Red,1,0,1,0,0
8285,16,Red,1,0,1,0,0
8286,26,Black,0,1,1,0,0
8287,4,Black,0,1,1,0,0
8288,32,Red,1,0,1,0,0
8289,10,Black,0,1,1,0,0
8290,16,Red,1,0,1,0,0
8291,36,Red,1,0,1,0,0
8292,10,Black,0,1,1,0,0
8293,14,Red,1,0,1,0,0
8294,23,Red,1,0,0,1,0
8295,33,Black,0,1,0,1,0
8296,12,Red,1,0,1,0,0
8297,31,Black,0,1,0,1,0
8298,21,Red,1,0,0,1,0
8299,26,Black,0,1,1,0,0
8300,7,Red,1,0,0,1,0
8301,5,Red,1,0,0,1,0
8302,31,Black,0,1,0,1,0
8303,12,Red,1,0,1,0,0
8304,25,Red,1,0,0,1,0
8305,1,Red,1,0,0,1,0
8306,26,Black,0,1,1,0,0
8307,12,Red,1,0,1,0,0
8308,14,Red,1,0,1,0,0
8309,21,Red,1,0,0,1,0
8310,15,Black,0,1,0,1,0
8311,14,Red,1,0,1,0,0
8312,16,Red,1,0,1,0,0
8313,7,Red,1,0,0,1,0
8314,30,Red,1,0,1,0,0
8315,25,Red,1,0,0,1,0
8316,22,Black,0,1,1,0,0
8317,13,Black,0,1,0,1,0
8318,7,Red,1,0,0,1,0
8319,28,Black,0,1,1,0,0
8320,16,Red,1,0,1,0,0
8321,21,Red,1,0,0,1,0
8322,27,Red,1,0,0,1,0
8323,36,Red,1,0,1,0,0
8324,34,Red,1,0,1,0,0
8325,22,Black,0,1,1,0,0
8326,35,Black,0,1,0,1,0
8327,10,Black,0,1,1,0,0
8328,23,Red,1,0,0,1,0
8329,8,Black,0,1,1,0,0
8330,3,Red,1,0,0,1,0
8331,28,Black,0,1,1,0,0
8332,3,Red,1,0,0,1,0
8333,4,Black,0,1,1,0,0
8334,28,Black,0,1,1,0,0
8335,23,Red,1,0,0,1,0
8336,13,Black,0,1,0,1,0
8337,25,Red,1,0,0,1,0
8338,11,Black,0,1,0,1,0
8339,8,Black,0,1,1,0,0
8340,34,Red,1,0,1,0,0
8341,14,Red,1,0,1,0,0
8342,35,Black,0,1,0,1,0
8343,29,Black,0,1,0,1,0
8344,12,Red,1,0,1,0,0
8345,32,Red,1,0,1,0,0
8346,12,Red,1,0,1,0,0
8347,22,Black,0,1,1,0,0
8348,11,Black,0,1,0,1,0
8349,10,Black,0,1,1,0,0
8350,7,Red,1,0,0,1,0
8351,24,Black,0,1,1,0,0
8352,10,Black,0,1,1,0,0
8353,12,Red,1,0,1,0,0
8354,4,Black,0,1,1,0,0
8355,21,Red,1,0,0,1,0
8356,1,Red,1,0,0,1,0
8357,4,Black,0,1,1,0,0
8358,36,Red,1,0,1,0,0
8359,11,Black,0,1,0,1,0
8360,31,Black,0,1,0,1,0
8361,10,Black,0,1,1,0,0
8362,7,Red,1,0,0,1,0
8363,1,Red,1,0,0,1,0
8364,32,Red,1,0,1,0,0
8365,14,Red,1,0,1,0,0
8366,10,Black,0,1,1,0,0
8367,13,Black,0,1,0,1,0
8368,18,Red,1,0,1,0,0
8369,36,Red,1,0,1,0,0
8370,33,Black,0,1,0,1,0
8371,3,Red,1,0,0,1,0
8372,7,Red,1,0,0,1,0
8373,15,Black,0,1,0,1,0
8374,4,Black,0,1,1,0,0
8375,30,Red,1,0,1,0,0
8376,27,Red,1,0,0,1,0
8377,29,Black,0,1,0,1,0
8378,29,Black,0,1,0,1,0
8379,2,Black,0,1,1,0,0
8380,5,Red,1,0,0,1,0
8381,20,Black,0,1,1,0,0
8382,29,Black,0,1,0,1,0
8383,3,Red,1,0,0,1,0
8384,28,Black,0,1,1,0,0
8385,9,Red,1,0,0,1,0
8386,23,Red,1,0,0,1,0
8387,21,Red,1,0,0,1,0
8388,18,Red,1,0,1,0,0
8389,36,Red,1,0,1,0,0
8390,8,Black,0,1,1,0,0
8391,3,Red,1,0,0,1,0
8392,9,Red,1,0,0,1,0
8393,20,Black,0,1,1,0,0
8394,22,Black,0,1,1,0,0
8395,29,Black,0,1,0,1,0
8396,34,Red,1,0,1,0,0
8397,18,Red,1,0,1,0,0
8398,25,Red,1,0,0,1,0
8399,32,Red,1,0,1,0,0
8400,29,Black,0,1,0,1,0
8401,18,Red,1,0,1,0,0
8402,12,Red,1,0,1,0,0
8403,19,Red,1,0,0,1,0
8404,5,Red,1,0,0,1,0
8405,24,Black,0,1,1,0,0
8406,30,Red,1,0,1,0,0
8407,23,Red,1,0,0,1,0
8408,2,Black,0,1,1,0,0
8409,33,Black,0,1,0,1,0
8410,31,Black,0,1,0,1,0
8411,31,Black,0,1,0,1,0
8412,36,Red,1,0,1,0,0
8413,31,Black,0,1,0,1,0
8414,23,Red,1,0,0,1,0
8415,30,Red,1,0,1,0,0
8416,24,Black,0,1,1,0,0
8417,3,Red,1,0,0,1,0
8418,1,Red,1,0,0,1,0
8419,2,Black,0,1,1,0,0
8420,0,Green,0,0,0,0,1
8421,28,Black,0,1,1,0,0
8422,20,Black,0,1,1,0,0
8423,4,Black,0,1,1,0,0
8424,17,Black,0,1,0,1,0
8425,26,Black,0,1,1,0,0
8426,25,Red,1,0,0,1,0
8427,1,Red,1,0,0,1,0
8428,19,Red,1,0,0,1,0
8429,10,Black,0,1,1,0,0
8430,1,Red,1,0,0,1,0
8431,3,Red,1,0,0,1,0
8432,3,Red,1,0,0,1,0
8433,11,Black,0,1,0,1,0
8434,15,Black,0,1,0,1,0
8435,31,Black,0,1,0,1,0
8436,30,Red,1,0,1,0,0
8437,14,Red,1,0,1,0,0
8438,32,Red,1,0,1,0,0
8439,20,Black,0,1,1,0,0
8440,25,Red,1,0,0,1,0
8441,0,Green,0,0,0,0,1
8442,1,Red,1,0,0,1,0
8443,33,Black,0,1,0,1,0
8444,21,Red,1,0,0,1,0
8445,0,Green,0,0,0,0,1
8446,6,Black,0,1,1,0,0
8447,34,Red,1,0,1,0,0
8448,27,Red,1,0,0,1,0
8449,0,Green,0,0,0,0,1
8450,20,Black,0,1,1,0,0
8451,35,Black,0,1,0,1,0
8452,31,Black,0,1,0,1,0
8453,12,Red,1,0,1,0,0
8454,6,Black,0,1,1,0,0
8455,34,Red,1,0,1,0,0
8456,36,Red,1,0,1,0,0
8457,32,Red,1,0,1,0,0
8458,30,Red,1,0,1,0,0
8459,36,Red,1,0,1,0,0
8460,32,Red,1,0,1,0,0
8461,33,Black,0,1,0,1,0
8462,29,Black,0,1,0,1,0
8463,12,Red,1,0,1,0,0
8464,27,Red,1,0,0,1,0
8465,24,Black,0,1,1,0,0
8466,16,Red,1,0,1,0,0
8467,18,Red,1,0,1,0,0
8468,16,Red,1,0,1,0,0
8469,11,Black,0,1,0,1,0
8470,31,Black,0,1,0,1,0
8471,9,Red,1,0,0,1,0
8472,25,Red,1,0,0,1,0
8473,4,Black,0,1,1,0,0
8474,31,Black,0,1,0,1,0
8475,17,Black,0,1,0,1,0
8476,28,Black,0,1,1,0,0
8477,10,Black,0,1,1,0,0
8478,12,Red,1,0,1,0,0
8479,35,Black,0,1,0,1,0
8480,36,Red,1,0,1,0,0
8481,24,Black,0,1,1,0,0
8482,5,Red,1,0,0,1,0
8483,22,Black,0,1,1,0,0
8484,25,Red,1,0,0,1,0
8485,5,Red,1,0,0,1,0
8486,23,Red,1,0,0,1,0
8487,5,Red,1,0,0,1,0
8488,21,Red,1,0,0,1,0
8489,29,Black,0,1,0,1,0
8490,11,Black,0,1,0,1,0
8491,11,Black,0,1,0,1,0
8492,27,Red,1,0,0,1,0
8493,6,Black,0,1,1,0,0
8494,21,Red,1,0,0,1,0
8495,2,Black,0,1,1,0,0
8496,4,Black,0,1,1,0,0
8497,22,Black,0,1,1,0,0
8498,19,Red,1,0,0,1,0
8499,36,Red,1,0,1,0,0
8500,34,Red,1,0,1,0,0
8501,32,Red,1,0,1,0,0
8502,19,Red,1,0,0,1,0
8503,33,Black,0,1,0,1,0
8504,15,Black,0,1,0,1,0
8505,14,Red,1,0,1,0,0
8506,19,Red,1,0,0,1,0
8507,4,Black,0,1,1,0,0
8508,27,Red,1,0,0,1,0
8509,22,Black,0,1,1,0,0
8510,23,Red,1,0,0,1,0
8511,8,Black,0,1,1,0,0
8512,28,Black,0,1,1,0,0
8513,27,Red,1,0,0,1,0
8514,29,Black,0,1,0,1,0
8515,19,Red,1,0,0,1,0
8516,5,Red,1,0,0,1,0
8517,4,Black,0,1,1,0,0
8518,10,Black,0,1,1,0,0
8519,8,Black,0,1,1,0,0
8520,5,Red,1,0,0,1,0
8521,34,Red,1,0,1,0,0
8522,36,Red,1,0,1,0,0
8523,36,Red,1,0,1,0,0
8524,8,Black,0,1,1,0,0
8525,3,Red,1,0,0,1,0
8526,1,Red,1,0,0,1,0
8527,19,Red,1,0,0,1,0
8528,31,Black,0,1,0,1,0
8529,17,Black,0,1,0,1,0
8530,0,Green,0,0,0,0,1
8531,8,Black,0,1,1,0,0
8532,14,Red,1,0,1,0,0
8533,24,Black,0,1,1,0,0
8534,18,Red,1,0,1,0,0
8535,36,Red,1,0,1,0,0
8536,15,Black,0,1,0,1,0
8537,21,Red,1,0,0,1,0
8538,21,Red,1,0,0,1,0
8539,14,Red,1,0,1,0,0
8540,27,Red,1,0,0,1,0
8541,4,Black,0,1,1,0,0
8542,14,Red,1,0,1,0,0
8543,10,Black,0,1,1,0,0
8544,27,Red,1,0,0,1,0
8545,0,Green,0,0,0,0,1
8546,26,Black,0,1,1,0,0
8547,11,Black,0,1,0,1,0
8548,36,Red,1,0,1,0,0
8549,31,Black,0,1,0,1,0
8550,7,Red,1,0,0,1,0
8551,28,Black,0,1,1,0,0
8552,18,Red,1,0,1,0,0
8553,9,Red,1,0,0,1,0
8554,36,Red,1,0,1,0,0
8555,12,Red,1,0,1,0,0
8556,22,Black,0,1,1,0,0
8557,2,Black,0,1,1,0,0
8558,29,Black,0,1,0,1,0
8559,18,Red,1,0,1,0,0
8560,33,Black,0,1,0,1,0
8561,7,Red,1,0,0,1,0
8562,17,Black,0,1,0,1,0
8563,17,Black,0,1,0,1,0
8564,12,Red,1,0,1,0,0
8565,29,Black,0,1,0,1,0
8566,25,Red,1,0,0,1,0
8567,24,Black,0,1,1,0,0
8568,5,Red,1,0,0,1,0
8569,36,Red,1,0,1,0,0
8570,12,Red,1,0,1,0,0
8571,21,Red,1,0,0,1,0
8572,3,Red,1,0,0,1,0
8573,19,Red,1,0,0,1,0
8574,5,Red,1,0,0,1,0
8575,36,Red,1,0,1,0,0
8576,12,Red,1,0,1,0,0
8577,31,Black,0,1,0,1,0
8578,29,Black,0,1,0,1,0
8579,10,Black,0,1,1,0,0
8580,15,Black,0,1,0,1,0
8581,31,Black,0,1,0,1,0
8582,18,Red,1,0,1,0,0
8583,25,Red,1,0,0,1,0
8584,6,Black,0,1,1,0,0
8585,28,Black,0,1,1,0,0
8586,15,Black,0,1,0,1,0
8587,27,Red,1,0,0,1,0
8588,25,Red,1,0,0,1,0
8589,3,Red,1,0,0,1,0
8590,29,Black,0,1,0,1,0
8591,11,Black,0,1,0,1,0
8592,21,Red,1,0,0,1,0
8593,2,Black,0,1,1,0,0
8594,21,Red,1,0,0,1,0
8595,23,Red,1,0,0,1,0
8596,8,Black,0,1,1,0,0
8597,34,Red,1,0,1,0,0
8598,13,Black,0,1,0,1,0
8599,32,Red,1,0,1,0,0
8600,12,Red,1,0,1,0,0
8601,24,Black,0,1,1,0,0
8602,5,Red,1,0,0,1,0
8603,11,Black,0,1,0,1,0
8604,29,Black,0,1,0,1,0
8605,15,Black,0,1,0,1,0
8606,0,Green,0,0,0,0,1
8607,36,Red,1,0,1,0,0
8608,21,Red,1,0,0,1,0
8609,0,Green,0,0,0,0,1
8610,17,Black,0,1,0,1,0
8611,23,Red,1,0,0,1,0
8612,20,Black,0,1,1,0,0
8613,13,Black,0,1,0,1,0
8614,9,Red,1,0,0,1,0
8615,27,Red,1,0,0,1,0
8616,30,Red,1,0,1,0,0
8617,11,Black,0,1,0,1,0
8618,5,Red,1,0,0,1,0
8619,27,Red,1,0,0,1,0
8620,11,Black,0,1,0,1,0
8621,22,Black,0,1,1,0,0
8622,19,Red,1,0,0,1,0
8623,3,Red,1,0,0,1,0
8624,2,Black,0,1,1,0,0
8625,9,Red,1,0,0,1,0
8626,29,Black,0,1,0,1,0
8627,27,Red,1,0,0,1,0
8628,25,Red,1,0,0,1,0
8629,18,Red,1,0,1,0,0
8630,26,Black,0,1,1,0,0
8631,31,Black,0,1,0,1,0
8632,10,Black,0,1,1,0,0
8633,18,Red,1,0,1,0,0
8634,14,Red,1,0,1,0,0
8635,25,Red,1,0,0,1,0
8636,2,Black,0,1,1,0,0
8637,29,Black,0,1,0,1,0
8638,28,Black,0,1,1,0,0
8639,18,Red,1,0,1,0,0
8640,11,Black,0,1,0,1,0
8641,1,Red,1,0,0,1,0
8642,8,Black,0,1,1,0,0
8643,27,Red,1,0,0,1,0
8644,16,Red,1,0,1,0,0
8645,20,Black,0,1,1,0,0
8646,27,Red,1,0,0,1,0
8647,7,Red,1,0,0,1,0
8648,4,Black,0,1,1,0,0
8649,27,Red,1,0,0,1,0
8650,27,Red,1,0,0,1,0
8651,10,Black,0,1,1,0,0
8652,15,Black,0,1,0,1,0
8653,1,Red,1,0,0,1,0
8654,8,Black,0,1,1,0,0
8655,19,Red,1,0,0,1,0
8656,10,Black,0,1,1,0,0
8657,3,Red,1,0,0,1,0
8658,4,Black,0,1,1,0,0
8659,9,Red,1,0,0,1,0
8660,0,Green,0,0,0,0,1
8661,7,Red,1,0,0,1,0
8662,6,Black,0,1,1,0,0
8663,23,Red,1,0,0,1,0
8664,32,Red,1,0,1,0,0
8665,34,Red,1,0,1,0,0
8666,30,Red,1,0,1,0,0
8667,0,Green,0,0,0,0,1
8668,30,Red,1,0,1,0,0
8669,2,Black,0,1,1,0,0
8670,15,Black,0,1,0,1,0
8671,21,Red,1,0,0,1,0
8672,28,Black,0,1,1,0,0
8673,7,Red,1,0,0,1,0
8674,20,Black,0,1,1,0,0
8675,10,Black,0,1,1,0,0
8676,30,Red,1,0,1,0,0
8677,15,Black,0,1,0,1,0
8678,19,Red,1,0,0,1,0
8679,14,Red,1,0,1,0,0
8680,8,Black,0,1,1,0,0
8681,22,Black,0,1,1,0,0
8682,32,Red,1,0,1,0,0
8683,19,Red,1,0,0,1,0
8684,0,Green,0,0,0,0,1
8685,6,Black,0,1,1,0,0
8686,0,Green,0,0,0,0,1
8687,20,Black,0,1,1,0,0
8688,3,Red,1,0,0,1,0
8689,3,Red,1,0,0,1,0
8690,31,Black,0,1,0,1,0
8691,12,Red,1,0,1,0,0
8692,24,Black,0,1,1,0,0
8693,3,Red,1,0,0,1,0
8694,6,Black,0,1,1,0,0
8695,3,Red,1,0,0,1,0
8696,10,Black,0,1,1,0,0
8697,15,Black,0,1,0,1,0
8698,13,Black,0,1,0,1,0
8699,7,Red,1,0,0,1,0
8700,15,Black,0,1,0,1,0
8701,32,Red,1,0,1,0,0
8702,28,Black,0,1,1,0,0
8703,1,Red,1,0,0,1,0
8704,36,Red,1,0,1,0,0
8705,22,Black,0,1,1,0,0
8706,20,Black,0,1,1,0,0
8707,24,Black,0,1,1,0,0
8708,26,Black,0,1,1,0,0
8709,27,Red,1,0,0,1,0
8710,22,Black,0,1,1,0,0
8711,8,Black,0,1,1,0,0
8712,16,Red,1,0,1,0,0
8713,26,Black,0,1,1,0,0
8714,4,Black,0,1,1,0,0
8715,0,Green,0,0,0,0,1
8716,21,Red,1,0,0,1,0
8717,17,Black,0,1,0,1,0
8718,0,Green,0,0,0,0,1
8719,19,Red,1,0,0,1,0
8720,10,Black,0,1,1,0,0
8721,27,Red,1,0,0,1,0
8722,1,Red,1,0,0,1,0
8723,12,Red,1,0,1,0,0
8724,4,Black,0,1,1,0,0
8725,13,Black,0,1,0,1,0
8726,23,Red,1,0,0,1,0
8727,6,Black,0,1,1,0,0
8728,13,Black,0,1,0,1,0
8729,7,Red,1,0,0,1,0
8730,13,Black,0,1,0,1,0
8731,14,Red,1,0,1,0,0
8732,19,Red,1,0,0,1,0
8733,4,Black,0,1,1,0,0
8734,30,Red,1,0,1,0,0
8735,23,Red,1,0,0,1,0
8736,21,Red,1,0,0,1,0
8737,0,Green,0,0,0,0,1
8738,31,Black,0,1,0,1,0
8739,21,Red,1,0,0,1,0
8740,29,Black,0,1,0,1,0
8741,29,Black,0,1,0,1,0
8742,6,Black,0,1,1,0,0
8743,8,Black,0,1,1,0,0
8744,3,Red,1,0,0,1,0
8745,24,Black,0,1,1,0,0
8746,0,Green,0,0,0,0,1
8747,13,Black,0,1,0,1,0
8748,36,Red,1,0,1,0,0
8749,1,Red,1,0,0,1,0
8750,14,Red,1,0,1,0,0
8751,8,Black,0,1,1,0,0
8752,8,Black,0,1,1,0,0
8753,2,Black,0,1,1,0,0
8754,21,Red,1,0,0,1,0
8755,7,Red,1,0,0,1,0
8756,18,Red,1,0,1,0,0
8757,22,Black,0,1,1,0,0
8758,23,Red,1,0,0,1,0
8759,17,Black,0,1,0,1,0
8760,28,Black,0,1,1,0,0
8761,8,Black,0,1,1,0,0
8762,15,Black,0,1,0,1,0
8763,35,Black,0,1,0,1,0
8764,32,Red,1,0,1,0,0
8765,32,Red,1,0,1,0,0
8766,22,Black,0,1,1,0,0
8767,28,Black,0,1,1,0,0
8768,8,Black,0,1,1,0,0
8769,18,Red,1,0,1,0,0
8770,35,Black,0,1,0,1,0
8771,33,Black,0,1,0,1,0
8772,10,Black,0,1,1,0,0
8773,8,Black,0,1,1,0,0
8774,25,Red,1,0,0,1,0
8775,23,Red,1,0,0,1,0
8776,20,Black,0,1,1,0,0
8777,0,Green,0,0,0,0,1
8778,3,Red,1,0,0,1,0
8779,24,Black,0,1,1,0,0
8780,8,Black,0,1,1,0,0
8781,5,Red,1,0,0,1,0
8782,22,Black,0,1,1,0,0
8783,28,Black,0,1,1,0,0
8784,0,Green,0,0,0,0,1
8785,0,Green,0,0,0,0,1
8786,10,Black,0,1,1,0,0
8787,22,Black,0,1,1,0,0
8788,2,Black,0,1,1,0,0
8789,14,Red,1,0,1,0,0
8790,7,Red,1,0,0,1,0
8791,32,Red,1,0,1,0,0
8792,4,Black,0,1,1,0,0
8793,31,Black,0,1,0,1,0
8794,35,Black,0,1,0,1,0
8795,10,Black,0,1,1,0,0
8796,23,Red,1,0,0,1,0
8797,9,Red,1,0,0,1,0
8798,12,Red,1,0,1,0,0
8799,30,Red,1,0,1,0,0
8800,30,Red,1,0,1,0,0
8801,18,Red,1,0,1,0,0
8802,1,Red,1,0,0,1,0
8803,8,Black,0,1,1,0,0
8804,27,Red,1,0,0,1,0
8805,12,Red,1,0,1,0,0
8806,7,Red,1,0,0,1,0
8807,34,Red,1,0,1,0,0
8808,20,Black,0,1,1,0,0
8809,34,Red,1,0,1,0,0
8810,10,Black,0,1,1,0,0
8811,11,Black,0,1,0,1,0
8812,16,Red,1,0,1,0,0
8813,4,Black,0,1,1,0,0
8814,4,Black,0,1,1,0,0
8815,14,Red,1,0,1,0,0
8816,21,Red,1,0,0,1,0
8817,14,Red,1,0,1,0,0
8818,19,Red,1,0,0,1,0
8819,23,Red,1,0,0,1,0
8820,18,Red,1,0,1,0,0
8821,35,Black,0,1,0,1,0
8822,0,Green,0,0,0,0,1
8823,13,Black,0,1,0,1,0
8824,8,Black,0,1,1,0,0
8825,8,Black,0,1,1,0,0
8826,15,Black,0,1,0,1,0
8827,33,Black,0,1,0,1,0
8828,29,Black,0,1,0,1,0
8829,14,Red,1,0,1,0,0
8830,16,Red,1,0,1,0,0
8831,24,Black,0,1,1,0,0
8832,31,Black,0,1,0,1,0
8833,14,Red,1,0,1,0,0
8834,6,Black,0,1,1,0,0
8835,14,Red,1,0,1,0,0
8836,10,Black,0,1,1,0,0
8837,23,Red,1,0,0,1,0
8838,12,Red,1,0,1,0,0
8839,4,Black,0,1,1,0,0
8840,14,Red,1,0,1,0,0
8841,23,Red,1,0,0,1,0
8842,14,Red,1,0,1,0,0
8843,10,Black,0,1,1,0,0
8844,6,Black,0,1,1,0,0
8845,23,Red,1,0,0,1,0
8846,11,Black,0,1,0,1,0
8847,1,Red,1,0,0,1,0
8848,13,Black,0,1,0,1,0
8849,29,Black,0,1,0,1,0
8850,6,Black,0,1,1,0,0
8851,13,Black,0,1,0,1,0
8852,29,Black,0,1,0,1,0
8853,13,Black,0,1,0,1,0
8854,30,Red,1,0,1,0,0
8855,36,Red,1,0,1,0,0
8856,24,Black,0,1,1,0,0
8857,1,Red,1,0,0,1,0
8858,4,Black,0,1,1,0,0
8859,26,Black,0,1,1,0,0
8860,22,Black,0,1,1,0,0
8861,5,Red,1,0,0,1,0
8862,1,Red,1,0,0,1,0
8863,19,Red,1,0,0,1,0
8864,23,Red,1,0,0,1,0
8865,32,Red,1,0,1,0,0
8866,3,Red,1,0,0,1,0
8867,21,Red,1,0,0,1,0
8868,36,Red,1,0,1,0,0
8869,23,Red,1,0,0,1,0
8870,5,Red,1,0,0,1,0
8871,20,Black,0,1,1,0,0
8872,16,Red,1,0,1,0,0
8873,14,Red,1,0,1,0,0
8874,36,Red,1,0,1,0,0
8875,31,Black,0,1,0,1,0
8876,11,Black,0,1,0,1,0
8877,6,Black,0,1,1,0,0
8878,2,Black,0,1,1,0,0
8879,1,Red,1,0,0,1,0
8880,26,Black,0,1,1,0,0
8881,12,Red,1,0,1,0,0
8882,24,Black,0,1,1,0,0
8883,28,Black,0,1,1,0,0
8884,29,Black,0,1,0,1,0
8885,29,Black,0,1,0,1,0
8886,15,Black,0,1,0,1,0
8887,11,Black,0,1,0,1,0
8888,23,Red,1,0,0,1,0
8889,26,Black,0,1,1,0,0
8890,6,Black,0,1,1,0,0
8891,18,Red,1,0,1,0,0
8892,1,Red,1,0,0,1,0
8893,1,Red,1,0,0,1,0
8894,2,Black,0,1,1,0,0
8895,35,Black,0,1,0,1,0
8896,33,Black,0,1,0,1,0
8897,4,Black,0,1,1,0,0
8898,17,Black,0,1,0,1,0
8899,22,Black,0,1,1,0,0
8900,4,Black,0,1,1,0,0
8901,8,Black,0,1,1,0,0
8902,31,Black,0,1,0,1,0
8903,5,Red,1,0,0,1,0
8904,28,Black,0,1,1,0,0
8905,35,Black,0,1,0,1,0
8906,5,Red,1,0,0,1,0
8907,13,Black,0,1,0,1,0
8908,11,Black,0,1,0,1,0
8909,3,Red,1,0,0,1,0
8910,8,Black,0,1,1,0,0
8911,15,Black,0,1,0,1,0
8912,26,Black,0,1,1,0,0
8913,25,Red,1,0,0,1,0
8914,33,Black,0,1,0,1,0
8915,19,Red,1,0,0,1,0
8916,29,Black,0,1,0,1,0
8917,5,Red,1,0,0,1,0
8918,17,Black,0,1,0,1,0
8919,11,Black,0,1,0,1,0
8920,6,Black,0,1,1,0,0
8921,27,Red,1,0,0,1,0
8922,26,Black,0,1,1,0,0
8923,22,Black,0,1,1,0,0
8924,30,Red,1,0,1,0,0
8925,16,Red,1,0,1,0,0
8926,18,Red,1,0,1,0,0
8927,30,Red,1,0,1,0,0
8928,11,Black,0,1,0,1,0
8929,23,Red,1,0,0,1,0
8930,31,Black,0,1,0,1,0
8931,8,Black,0,1,1,0,0
8932,19,Red,1,0,0,1,0
8933,5,Red,1,0,0,1,0
8934,7,Red,1,0,0,1,0
8935,11,Black,0,1,0,1,0
8936,25,Red,1,0,0,1,0
8937,11,Black,0,1,0,1,0
8938,33,Black,0,1,0,1,0
8939,23,Red,1,0,0,1,0
8940,3,Red,1,0,0,1,0
8941,21,Red,1,0,0,1,0
8942,15,Black,0,1,0,1,0
8943,3,Red,1,0,0,1,0
8944,22,Black,0,1,1,0,0
8945,25,Red,1,0,0,1,0
8946,12,Red,1,0,1,0,0
8947,14,Red,1,0,1,0,0
8948,15,Black,0,1,0,1,0
8949,8,Black,0,1,1,0,0
8950,11,Black,0,1,0,1,0
8951,9,Red,1,0,0,1,0
8952,25,Red,1,0,0,1,0
8953,27,Red,1,0,0,1,0
8954,23,Red,1,0,0,1,0
8955,33,Black,0,1,0,1,0
8956,28,Black,0,1,1,0,0
8957,20,Black,0,1,1,0,0
8958,29,Black,0,1,0,1,0
8959,29,Black,0,1,0,1,0
8960,11,Black,0,1,0,1,0
8961,33,Black,0,1,0,1,0
8962,4,Black,0,1,1,0,0
8963,10,Black,0,1,1,0,0
8964,33,Black,0,1,0,1,0
8965,35,Black,0,1,0,1,0
8966,7,Red,1,0,0,1,0
8967,29,Black,0,1,0,1,0
8968,35,Black,0,1,0,1,0
8969,24,Black,0,1,1,0,0
8970,6,Black,0,1,1,0,0
8971,18,Red,1,0,1,0,0
8972,22,Black,0,1,1,0,0
8973,29,Black,0,1,0,1,0
8974,31,Black,0,1,0,1,0
8975,29,Black,0,1,0,1,0
8976,12,Red,1,0,1,0,0
8977,25,Red,1,0,0,1,0
8978,24,Black,0,1,1,0,0
8979,3,Red,1,0,0,1,0
8980,22,Black,0,1,1,0,0
8981,20,Black,0,1,1,0,0
8982,2,Black,0,1,1,0,0
8983,21,Red,1,0,0,1,0
8984,16,Red,1,0,1,0,0
8985,5,Red,1,0,0,1,0
8986,4,Black,0,1,1,0,0
8987,28,Black,0,1,1,0,0
8988,4,Black,0,1,1,0,0
8989,36,Red,1,0,1,0,0
8990,36,Red,1,0,1,0,0
8991,33,Black,0,1,0,1,0
8992,25,Red,1,0,0,1,0
8993,20,Black,0,1,1,0,0
8994,17,Black,0,1,0,1,0
8995,22,Black,0,1,1,0,0
8996,21,Red,1,0,0,1,0
8997,27,Red,1,0,0,1,0
8998,34,Red,1,0,1,0,0
8999,0,Green,0,0,0,0,1
9000,0,Green,0,0,0,0,1
9001,5,Red,1,0,0,1,0
9002,6,Black,0,1,1,0,0
9003,29,Black,0,1,0,1,0
9004,33,Black,0,1,0,1,0
9005,22,Black,0,1,1,0,0
9006,5,Red,1,0,0,1,0
9007,8,Black,0,1,1,0,0
9008,5,Red,1,0,0,1,0
9009,4,Black,0,1,1,0,0
9010,6,Black,0,1,1,0,0
9011,30,Red,1,0,1,0,0
9012,33,Black,0,1,0,1,0
9013,17,Black,0,1,0,1,0
9014,19,Red,1,0,0,1,0
9015,2,Black,0,1,1,0,0
9016,30,Red,1,0,1,0,0
9017,31,Black,0,1,0,1,0
9018,12,Red,1,0,1,0,0
9019,17,Black,0,1,0,1,0
9020,11,Black,0,1,0,1,0
9021,34,Red,1,0,1,0,0
9022,32,Red,1,0,1,0,0
9023,27,Red,1,0,0,1,0
9024,31,Black,0,1,0,1,0
9025,11,Black,0,1,0,1,0
